"","mo","wdsp","sndp","fog","NUM_CRIMES"
"21",1,7.8,999.9,0,0.571428571428571
"22",1,10.5,999.9,0,0.54177897574124
"23",1,10.2,999.9,0,0.334231805929919
"31",1,7.4,999.9,1,0.584905660377358
"32",1,11.1,1.2,1,0.460916442048518
"34",1,14.2,3.9,1,0.196765498652291
"37",1,8.7,999.9,1,0.970350404312669
"38",1,13.1,3.9,1,0.256064690026954
"52",1,3.9,3.1,0,0.339622641509434
"54",1,7,999.9,1,0.466307277628032
"58",1,4.7,1.2,1,0.404312668463612
"68",1,6.5,999.9,1,0.38544474393531
"69",1,5.1,999.9,0,0.431266846361186
"89",1,6.6,1.2,1,0.323450134770889
"92",1,7.7,999.9,0,0.404312668463612
"231",1,11.4,999.9,1,0.601078167115903
"243",1,11,3.9,1,0.407008086253369
"252",1,11.5,999.9,0,0.417789757412399
"256",1,9.4,999.9,1,0.46900269541779
"332",1,14,999.9,0,0.606469002695418
"342",2,2.1,11,1,0.129380053908356
"343",2,3.9,20.1,1,0.215633423180593
"347",2,8.8,11,0,0.371967654986523
"348",2,5.9,3.9,0,0.450134770889488
"353",2,7.9,18.9,0,0.336927223719677
"357",2,6.9,3.9,0,0.55256064690027
"358",2,9.4,11,1,0.323450134770889
"359",2,10.1,11.8,1,0.102425876010782
"360",2,9.6,11,1,0.191374663072776
"361",2,9.8,11.8,1,0.150943396226415
"363",2,11.2,22,1,0
"364",2,11.4,13,1,0.46900269541779
"365",2,9,9.8,1,0.045822102425876
"370",2,10.2,9.8,1,0.185983827493261
"373",2,10.7,9.8,1,0.0970350404312668
"374",2,19.5,9.8,1,0.31266846361186
"385",2,6.6,2,1,0.54177897574124
"388",2,3.9,20.1,0,0.185983827493261
"389",2,5.1,9.8,0,0.361185983827493
"406",2,5.1,18.1,1,0.285714285714286
"412",2,6.6,11,1,0.196765498652291
"428",2,6.9,11,1,0.15633423180593
"529",2,8.4,16.1,1,0.261455525606469
"540",2,10.5,9.1,0,0.485175202156334
"563",2,10.8,5.1,0,0.415094339622642
"579",2,14.5,14.2,1,0.345013477088949
"586",2,8.8,1.2,1,0.533692722371968
"654",3,6.4,999.9,0,0.455525606469003
"655",3,5.8,1.2,1,0.309973045822102
"657",3,7.8,999.9,0,0.539083557951482
"663",3,6.2,999.9,1,0.30188679245283
"668",3,6.6,999.9,0,0.444743935309973
"670",3,9.1,1.2,0,0.668463611859838
"673",3,10.6,999.9,0,0.247978436657682
"678",3,13.2,999.9,0,0.369272237196765
"679",3,15.9,999.9,1,0.442048517520216
"680",3,10.4,999.9,0,0.355795148247978
"681",3,15.7,1.2,1,0.342318059299191
"683",3,9.5,999.9,1,0.388140161725067
"684",3,14.9,999.9,1,0.471698113207547
"685",3,16.3,999.9,0,0.347708894878706
"686",3,20.1,999.9,1,0.21832884097035
"700",3,4.5,999.9,0,0.377358490566038
"701",3,5.2,999.9,0,0.334231805929919
"707",3,3.6,999.9,0,0.433962264150943
"739",3,4.9,999.9,0,0.334231805929919
"849",3,8.4,999.9,1,0.345013477088949
"850",3,7.9,999.9,0,0.493261455525606
"852",3,8.9,999.9,0,0.646900269541779
"889",3,8.4,1.2,1,0.390835579514825
"890",3,13.6,999.9,1,0.334231805929919
"899",3,10.2,999.9,0,0.450134770889488
"900",3,8.1,999.9,0,0.380053908355795
"910",3,11,999.9,0,0.466307277628032
"915",3,10.2,999.9,1,0.277628032345013
"917",3,7.5,999.9,0,0.595687331536388
"972",3,14.9,999.9,1,0.371967654986523
"973",3,15.8,999.9,1,0.504043126684636
"994",4,5.5,999.9,1,0.401617250673854
"996",4,6,999.9,0,0.428571428571429
"1002",4,8.9,999.9,0,0.404312668463612
"1004",4,5.9,999.9,0,0.380053908355795
"1005",4,7.9,999.9,1,0.442048517520216
"1007",4,7,999.9,0,0.339622641509434
"1008",4,9.3,999.9,0,0.39622641509434
"1009",4,8.6,999.9,1,0.442048517520216
"1013",4,9.5,999.9,1,0.439353099730458
"1015",4,11.1,999.9,0,0.412398921832884
"1018",4,13.1,999.9,0,0.463611859838275
"1021",4,7.2,999.9,1,0.245283018867925
"1023",4,9,999.9,0,0.587601078167116
"1025",4,14.2,999.9,0,0.657681940700809
"1027",4,12.7,999.9,0,0.452830188679245
"1033",4,4.5,999.9,0,0.45822102425876
"1037",4,5.2,999.9,1,0.309973045822102
"1041",4,6.2,999.9,0,0.404312668463612
"1043",4,4.1,999.9,0,0.237196765498652
"1060",4,4.4,999.9,0,0.477088948787062
"1068",4,8.1,999.9,1,0.199460916442049
"1072",4,6.8,999.9,1,0.234501347708895
"1153",4,9.1,999.9,1,0.320754716981132
"1159",4,10.5,999.9,1,0.212938005390836
"1160",4,8.6,999.9,0,0.274932614555256
"1163",4,11.2,999.9,1,0.676549865229111
"1168",4,10.1,999.9,0,0.490566037735849
"1187",4,11.9,999.9,1,0.442048517520216
"1195",4,11.2,999.9,1,0.366576819407008
"1291",4,10.4,999.9,1,0.633423180592992
"1324",5,4.5,999.9,0,0.53099730458221
"1327",5,6.3,999.9,0,0.816711590296496
"1329",5,6.6,999.9,0,0.479784366576819
"1330",5,6.2,999.9,0,0.482479784366577
"1331",5,3.9,999.9,0,0.598382749326146
"1335",5,6.7,999.9,1,0.433962264150943
"1336",5,8.4,999.9,0,0.571428571428571
"1338",5,5.2,999.9,0,0.334231805929919
"1340",5,7.1,999.9,1,0.30188679245283
"1341",5,6.1,999.9,0,0.795148247978437
"1342",5,10.5,999.9,1,0.547169811320755
"1345",5,8.1,999.9,1,0.509433962264151
"1347",5,6.8,999.9,1,0.369272237196765
"1349",5,8.1,999.9,1,0.404312668463612
"1350",5,9,999.9,0,0.692722371967655
"1355",5,13.5,999.9,1,0.380053908355795
"1357",5,10.7,999.9,0,0.730458221024259
"1358",5,14.3,999.9,1,0.54177897574124
"1359",5,9.2,999.9,1,0.506738544474393
"1360",5,15.9,999.9,1,0.371967654986523
"1361",5,14,999.9,0,0.68733153638814
"1362",5,12.8,999.9,0,0.881401617250674
"1377",5,5.7,999.9,0,0.62533692722372
"1388",5,5.9,999.9,1,0.652291105121294
"1392",5,3.6,999.9,0,0.477088948787062
"1403",5,5.3,999.9,0,0.676549865229111
"1405",5,7,999.9,0,0.765498652291105
"1531",5,7.4,999.9,0,0.45822102425876
"1534",5,9,999.9,1,0.557951482479784
"1540",5,10.1,999.9,1,0.590296495956873
"1581",5,11.7,999.9,1,0.433962264150943
"1666",6,6,999.9,1,0.576819407008086
"1669",6,8.6,999.9,1,0.765498652291105
"1670",6,6.6,999.9,1,0.455525606469003
"1674",6,5.9,999.9,0,0.520215633423181
"1681",6,6.8,999.9,0,0.665768194070081
"1684",6,10.3,999.9,0,0.76010781671159
"1691",6,9.5,999.9,1,0.477088948787062
"1692",6,11.9,999.9,0,0.870619946091644
"1693",6,11.1,999.9,1,0.587601078167116
"1694",6,9.5,999.9,1,0.93800539083558
"1695",6,4.6,999.9,1,0.636118598382749
"1696",6,12.4,999.9,1,0.628032345013477
"1699",6,9.5,999.9,1,0.738544474393531
"1709",6,4.6,999.9,0,0.69811320754717
"1713",6,4.4,999.9,0,0.695417789757412
"1715",6,4.4,999.9,0,0.803234501347709
"1718",6,3.5,999.9,0,0.838274932614555
"1723",6,6.7,999.9,0,0.819407008086253
"1726",6,5.4,999.9,1,0.749326145552561
"1735",6,7.8,999.9,0,0.611859838274933
"1739",6,5.3,999.9,0,0.900269541778976
"1740",6,5.6,999.9,0,0.652291105121294
"1744",6,4.2,999.9,0,0.824797843665768
"1752",6,5.4,999.9,0,0.61455525606469
"1874",6,11,999.9,0,0.663072776280323
"1891",6,11.3,999.9,1,0.574123989218329
"1906",6,9.8,999.9,0,0.940700808625337
"1910",6,8,999.9,0,0.719676549865229
"1936",6,9.4,999.9,1,0.536388140161725
"1937",6,10.4,999.9,0,0.633423180592992
"1995",7,7.6,999.9,1,0.676549865229111
"1996",7,7.2,999.9,0,0.606469002695418
"1997",7,7.9,999.9,0,0.754716981132076
"1998",7,6.6,999.9,1,0.601078167115903
"2000",7,7.9,999.9,0,0.714285714285714
"2004",7,7.9,999.9,1,0.539083557951482
"2005",7,7.9,999.9,1,0.571428571428571
"2006",7,7.1,999.9,0,0.867924528301887
"2007",7,5.8,999.9,0,0.571428571428571
"2008",7,7.8,999.9,1,0.654986522911051
"2009",7,6.7,999.9,0,0.808625336927224
"2011",7,9.6,999.9,1,0.690026954177898
"2014",7,6.9,999.9,0,0.679245283018868
"2018",7,10.1,999.9,0,0.517520215633423
"2020",7,8.7,999.9,0,0.62533692722372
"2024",7,9.9,999.9,1,0.657681940700809
"2038",7,4.7,999.9,0,0.636118598382749
"2055",7,4.8,999.9,0,0.539083557951482
"2070",7,5.2,999.9,1,0.668463611859838
"2071",7,6.4,999.9,1,0.657681940700809
"2106",7,4.1,999.9,0,0.716981132075472
"2119",7,7.1,999.9,1,0.579514824797844
"2121",7,8.5,999.9,0,0.55256064690027
"2258",7,10.2,999.9,1,0.436657681940701
"2259",7,11.4,999.9,0,0.754716981132076
"2270",7,4.8,999.9,1,0.741239892183288
"2282",7,9.2,999.9,1,0.867924528301887
"2287",7,10.7,999.9,0,0.827493261455526
"2293",7,11.2,999.9,1,0.452830188679245
"2329",7,9.9,999.9,1,0.929919137466307
"2337",8,3.8,999.9,0,0.595687331536388
"2340",8,6,999.9,0,0.633423180592992
"2341",8,5.2,999.9,0,0.628032345013477
"2342",8,6.2,999.9,0,0.563342318059299
"2343",8,6.4,999.9,1,0.39622641509434
"2347",8,6.9,999.9,1,0.830188679245283
"2350",8,8.9,999.9,1,0.595687331536388
"2351",8,5.7,999.9,1,0.584905660377358
"2352",8,7.3,999.9,0,0.654986522911051
"2354",8,8.2,999.9,0,0.681940700808625
"2356",8,6.2,999.9,0,0.611859838274933
"2357",8,6.6,999.9,1,0.657681940700809
"2361",8,9.7,999.9,0,1
"2362",8,6.4,999.9,1,0.533692722371968
"2363",8,11.1,999.9,1,0.439353099730458
"2365",8,9.8,999.9,1,0.765498652291105
"2367",8,11.1,999.9,1,0.493261455525606
"2379",8,3.6,999.9,0,0.474393530997305
"2437",8,5.9,999.9,0,0.663072776280323
"2450",8,5.1,999.9,0,0.590296495956873
"2452",8,3.7,999.9,1,0.520215633423181
"2456",8,6.3,999.9,0,0.533692722371968
"2479",8,3.9,999.9,0,0.636118598382749
"2485",8,5.3,999.9,0,0.665768194070081
"2486",8,6.1,999.9,0,0.816711590296496
"2488",8,5.7,999.9,0,0.716981132075472
"2493",8,5.8,999.9,0,0.641509433962264
"2620",8,8.1,999.9,1,0.514824797843666
"2630",8,11.1,999.9,0,0.690026954177898
"2639",8,10.3,999.9,1,0.544474393530997
"2642",8,7.6,999.9,1,0.44743935309973
"2680",9,6.1,999.9,0,0.819407008086253
"2682",9,6.8,999.9,0,0.679245283018868
"2684",9,6.5,999.9,1,0.746630727762803
"2688",9,6.5,999.9,0,0.865229110512129
"2689",9,6.4,999.9,0,0.649595687331536
"2690",9,9.3,999.9,0,0.800539083557951
"2691",9,9.5,999.9,1,0.762803234501348
"2692",9,9,999.9,1,0.787061994609164
"2697",9,7,999.9,0,0.776280323450135
"2698",9,10.3,999.9,0,0.83288409703504
"2700",9,13.2,999.9,1,0.690026954177898
"2701",9,11.3,999.9,1,0.679245283018868
"2735",9,7.2,999.9,1,0.805929919137466
"2750",9,5,999.9,0,0.92722371967655
"2774",9,5.1,999.9,0,0.746630727762803
"2780",9,5.5,999.9,0,0.498652291105121
"2788",9,5.5,999.9,0,0.824797843665768
"2789",9,6.1,999.9,0,0.708894878706199
"2793",9,5.1,999.9,0,0.654986522911051
"2911",9,9.3,999.9,0,0.787061994609164
"2924",9,11.2,999.9,0,0.711590296495957
"2926",9,12.7,999.9,1,0.929919137466307
"2933",9,11.8,999.9,0,0.676549865229111
"2937",9,9.8,999.9,0,0.609164420485175
"2940",9,8,999.9,0,0.816711590296496
"2946",9,10.5,999.9,0,0.676549865229111
"2948",9,8.9,999.9,0,0.568733153638814
"2954",9,10.6,999.9,1,0.730458221024259
"2968",9,11.9,999.9,0,0.735849056603774
"3005",9,8.9,999.9,1,0.533692722371968
"3009",10,5.8,999.9,0,0.754716981132076
"3010",10,3.8,999.9,0,0.714285714285714
"3011",10,7.4,999.9,1,0.900269541778976
"3014",10,7.5,999.9,1,0.636118598382749
"3015",10,5.7,999.9,1,0.870619946091644
"3018",10,6.8,999.9,0,0.506738544474393
"3019",10,6.4,999.9,0,0.68733153638814
"3021",10,5.3,999.9,1,0.708894878706199
"3022",10,5.4,999.9,0,0.638814016172507
"3024",10,9.3,999.9,1,0.617250673854447
"3026",10,9,999.9,1,0.69811320754717
"3030",10,10.6,999.9,1,0.528301886792453
"3031",10,10.7,999.9,1,0.719676549865229
"3032",10,7.8,999.9,0,0.716981132075472
"3033",10,11.2,999.9,1,0.703504043126685
"3038",10,10.3,999.9,1,0.652291105121294
"3077",10,4.5,999.9,1,0.757412398921833
"3089",10,6.5,999.9,1,0.568733153638814
"3094",10,3.1,999.9,1,0.727762803234501
"3099",10,6.9,999.9,0,0.633423180592992
"3100",10,6.6,999.9,1,0.649595687331536
"3103",10,3.9,999.9,1,0.638814016172507
"3117",10,8.9,999.9,0,0.784366576819407
"3224",10,9.3,999.9,1,0.636118598382749
"3226",10,7.9,999.9,0,0.776280323450135
"3235",10,7.3,999.9,1,0.68733153638814
"3242",10,9.5,999.9,1,0.735849056603774
"3252",10,11.8,999.9,1,0.673854447439353
"3331",10,7.8,999.9,1,0.323450134770889
"3345",10,18.3,999.9,1,0.568733153638814
"3348",11,4.9,999.9,0,0.598382749326146
"3349",11,6.2,999.9,0,0.700808625336927
"3350",11,9,999.9,0,0.776280323450135
"3352",11,5.9,999.9,0,0.611859838274933
"3353",11,8.4,999.9,0,0.544474393530997
"3355",11,7.2,999.9,1,0.490566037735849
"3357",11,6.8,999.9,1,0.622641509433962
"3358",11,7.5,999.9,0,0.711590296495957
"3360",11,5.3,999.9,0,0.700808625336927
"3362",11,8.7,999.9,0,0.641509433962264
"3365",11,6.3,999.9,0,0.358490566037736
"3367",11,7.3,999.9,1,0.611859838274933
"3368",11,7.9,999.9,1,0.555256064690027
"3369",11,11.5,999.9,1,0.598382749326146
"3370",11,8.2,999.9,0,0.811320754716981
"3372",11,8,999.9,0,0.735849056603774
"3376",11,13.9,999.9,0,0.606469002695418
"3377",11,10.5,999.9,1,0.121293800539084
"3379",11,12.3,999.9,1,0.536388140161725
"3380",11,13,999.9,1,0.525606469002695
"3382",11,14.2,999.9,1,0.566037735849057
"3383",11,12.6,999.9,1,0.482479784366577
"3386",11,8.2,999.9,0,0.579514824797844
"3411",11,3.9,999.9,0,0.560646900269542
"3429",11,7,999.9,0,0.636118598382749
"3451",11,6.6,999.9,0,0.547169811320755
"3551",11,10.1,999.9,1,0.450134770889488
"3603",11,10.5,999.9,0,0.455525606469003
"3604",11,10.8,999.9,0,0.544474393530997
"3608",11,8.6,999.9,1,0.474393530997305
"3681",12,7.7,999.9,1,0.638814016172507
"3682",12,6,999.9,1,0.495956873315364
"3683",12,5.7,999.9,0,0.838274932614555
"3685",12,6.3,999.9,1,0.355795148247978
"3686",12,7.1,999.9,0,0.622641509433962
"3687",12,7.5,999.9,0,0.382749326145553
"3692",12,6,999.9,1,0.622641509433962
"3693",12,9.7,999.9,1,0.574123989218329
"3694",12,7.8,999.9,0,0.442048517520216
"3697",12,7.6,1.2,1,0.23989218328841
"3698",12,5.9,999.9,1,0.606469002695418
"3699",12,7.6,999.9,0,0.582210242587601
"3700",12,7.8,999.9,1,0.320754716981132
"3703",12,9.1,999.9,1,0.280323450134771
"3708",12,10.3,999.9,0,0.463611859838275
"3711",12,10.2,999.9,1,0.390835579514825
"3713",12,8,999.9,1,0.506738544474393
"3715",12,14.4,999.9,1,0.690026954177898
"3718",12,17.3,999.9,1,0.485175202156334
"3747",12,5.1,999.9,0,0.536388140161725
"3766",12,5.4,999.9,0,0.83288409703504
"3911",12,10.1,999.9,0,0.606469002695418
"3914",12,10.3,999.9,0,0.703504043126685
"3919",12,8.3,999.9,0,0.557951482479784
"3920",12,7.5,999.9,1,0.420485175202156
"3923",12,4.9,999.9,0,0.212938005390836
"3935",12,10.2,999.9,0,0.638814016172507
"3942",12,8.2,999.9,0,0.363881401617251
"3949",12,9.7,999.9,0,0.299191374663073
"4006",12,14.8,999.9,1,0.512129380053908
"4016",12,21.3,999.9,1,0.622641509433962
