"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","year","temp","dewp","wdsp","visib","sndp","fog","NUM_CRIMES"
"3111",0,1,0,0,0,0,0,0,0,0,0,0,2019,73.8,67.3,5.3,9.6,999.9,0,0.716738197424893
"3112",0,1,0,0,0,0,0,0,0,0,0,0,2019,80.2,60.1,10.1,10,999.9,0,0.776824034334764
"3113",0,1,0,0,0,0,0,0,0,0,0,0,2019,75.1,69.2,7.6,9.5,999.9,0,0.643776824034335
"3114",0,1,0,0,0,0,0,0,0,0,0,0,2019,69.6,52.5,11.8,10,999.9,0,0.630901287553648
"3115",0,1,0,0,0,0,0,0,0,0,0,0,2019,71.5,57.4,10.6,10,999.9,0,0.67381974248927
"3116",0,0,0,0,0,0,0,0,0,0,0,1,2019,76,65.1,3.7,9.8,999.9,0,0.766094420600858
"3117",0,0,0,0,0,0,0,0,0,0,0,1,2019,71.3,62.2,3.8,8.4,999.9,0,0.682403433476395
"3118",0,0,0,0,0,0,0,0,0,0,0,1,2019,72.2,67.5,5.1,8.6,999.9,0,0.744635193133047
"3119",0,0,0,0,0,0,0,0,0,0,0,1,2019,64.8,51.9,4.4,10,999.9,0,0.407725321888412
"3120",0,0,0,0,0,0,0,0,0,0,0,1,2019,74.3,58,5.8,10,999.9,0,0.708154506437768
"3121",0,0,0,0,0,0,0,0,0,0,0,1,2019,67.5,60.2,5.7,10,999.9,0,0.684549356223176
"3122",0,0,0,0,0,0,0,0,0,0,0,1,2019,70.3,64.7,6.9,7.5,999.9,0,0.690987124463519
"3123",0,0,0,0,0,0,0,0,0,0,0,1,2019,72.6,61.4,7.1,10,999.9,0,0.639484978540773
"3124",0,0,0,0,0,0,0,0,0,0,0,1,2019,66.1,55.9,8.2,10,999.9,0,0.560085836909871
"3125",0,0,0,0,0,0,0,0,0,0,0,1,2019,66.8,45.8,9.3,10,999.9,0,0.536480686695279
"3126",0,0,0,0,0,0,0,0,0,0,0,1,2019,67.4,61,5.2,8.9,999.9,0,0.931330472103004
"3127",0,0,0,0,0,0,0,0,0,0,0,1,2019,68.4,56.2,6.9,10,999.9,0,0.65450643776824
"3128",0,0,0,0,0,0,0,0,0,0,0,1,2019,64.1,60.7,9,8.3,999.9,0,0.545064377682403
"3129",0,0,0,0,0,0,0,0,0,0,0,1,2019,68.1,56.3,7.6,10,999.9,0,0.59656652360515
"3130",0,0,0,0,0,0,0,0,0,0,0,1,2019,68.1,55.2,8.2,10,999.9,0,0.639484978540773
"3131",0,0,0,0,0,0,0,0,0,0,0,1,2019,68.4,58.4,8.8,10,999.9,0,0.67381974248927
"3132",0,0,0,0,0,0,0,0,0,0,0,1,2019,68.4,57,9.3,10,999.9,0,0.48068669527897
"3133",0,0,0,0,0,0,0,0,0,0,0,1,2019,71.6,63.1,9.3,9.2,999.9,0,0.699570815450644
"3134",0,0,0,0,0,0,0,0,0,0,0,1,2019,68.8,58.2,9.5,9.8,999.9,0,0.658798283261803
"3135",0,0,0,0,0,0,0,0,0,0,0,1,2019,70.8,57,11.8,10,999.9,0,0.545064377682403
"3136",0,0,0,0,0,0,0,0,0,0,0,1,2019,76.6,67.9,9,10,999.9,0,0.639484978540773
"3137",0,0,0,0,0,0,0,0,0,0,0,1,2019,73.9,67.4,6.6,7,999.9,1,0.630901287553648
"3138",0,0,0,0,0,0,0,0,0,0,0,1,2019,63.6,61.2,9.3,5.7,999.9,0,0.517167381974249
"3139",0,0,0,0,0,0,0,0,0,0,0,1,2019,73.2,68,10.1,8.7,999.9,0,0.42274678111588
"3140",0,0,0,0,0,0,0,0,0,0,0,1,2019,81.6,71.7,7.9,9.8,999.9,0,0.626609442060086
"3141",0,0,0,0,0,0,0,0,0,0,0,1,2019,79.4,67.8,10,10,999.9,0,0.560085836909871
"3142",0,0,0,0,0,0,0,0,0,0,0,1,2019,74.2,68.8,6.3,9.4,999.9,0,0.699570815450644
"3143",0,0,0,0,0,0,0,0,0,0,0,1,2019,64.7,50.4,8.5,8.8,999.9,0,0.448497854077253
"3144",0,0,0,0,0,0,0,0,0,0,0,1,2019,75.1,66.4,10.7,9.5,999.9,0,0.768240343347639
"3145",0,0,0,0,0,0,0,0,0,0,0,1,2019,73.1,65.5,9.5,9.9,999.9,0,0.474248927038627
"3146",0,0,0,0,0,0,0,0,0,0,1,0,2019,48.8,42.3,4,9.9,999.9,0,0.431330472103004
"3147",0,0,0,0,0,0,0,0,0,0,1,0,2019,46.9,35.6,3.8,10,999.9,0,0.626609442060086
"3148",0,0,0,0,0,0,0,0,0,0,1,0,2019,59.8,43,3,10,999.9,0,0.542918454935622
"3149",0,0,0,0,0,0,0,0,0,0,1,0,2019,47,36.4,5.3,10,999.9,0,0.465665236051502
"3150",0,0,0,0,0,0,0,0,0,0,1,0,2019,56.7,48.1,5.6,9.8,999.9,0,0.560085836909871
"3151",0,0,0,0,0,0,0,0,0,0,1,0,2019,49.2,38.7,4.8,10,999.9,0,0.525751072961373
"3152",0,0,0,0,0,0,0,0,0,0,1,0,2019,79.7,68.6,8.2,10,999.9,0,0.907725321888412
"3153",0,0,0,0,0,0,0,0,0,0,1,0,2019,60.1,43.3,7,10,999.9,0,0.61587982832618
"3154",0,0,0,0,0,0,0,0,0,0,1,0,2019,68.3,63,8.6,7.2,999.9,0,0.581545064377682
"3155",0,0,0,0,0,0,0,0,0,0,1,0,2019,49.2,34.1,9,10,999.9,0,0.517167381974249
"3156",0,0,0,0,0,0,0,0,0,0,1,0,2019,56.3,40.2,7.7,10,999.9,0,0.555793991416309
"3157",0,0,0,0,0,0,0,0,0,0,1,0,2019,61.7,45,7.5,10,999.9,0,0.590128755364807
"3158",0,0,0,0,0,0,0,0,0,0,1,0,2019,56,46,8.9,9.6,999.9,0,0.566523605150215
"3159",0,0,0,0,0,0,0,0,0,0,1,0,2019,62.9,52.5,7,9.9,999.9,0,0.40343347639485
"3160",0,0,0,0,0,0,0,0,0,0,1,0,2019,48.6,39.3,5.9,10,999.9,0,0.551502145922747
"3161",0,0,0,0,0,0,0,0,0,0,1,0,2019,46.5,31.6,7.4,10,999.9,0,0.487124463519313
"3162",0,0,0,0,0,0,0,0,0,0,1,0,2019,54.1,44.9,9.6,10,999.9,0,0.551502145922747
"3163",0,0,0,0,0,0,0,0,0,0,1,0,2019,38.5,34,8.4,5.9,1.2,0,0.255364806866953
"3164",0,0,0,0,0,0,0,0,0,0,1,0,2019,60.3,47.3,8.3,10,999.9,0,0.452789699570815
"3165",0,0,0,0,0,0,0,0,0,0,1,0,2019,63.1,57.8,8.2,7.7,999.9,0,0.581545064377682
"3166",0,0,0,0,0,0,0,0,0,0,1,0,2019,60,54.8,11.1,8.9,999.9,0,0.57725321888412
"3167",0,0,0,0,0,0,0,0,0,0,1,0,2019,52.3,41.4,8,9.6,999.9,0,0.611587982832618
"3168",0,0,0,0,0,0,0,0,0,0,1,0,2019,42.3,38,7.4,6.3,999.9,0,0.377682403433476
"3169",0,0,0,0,0,0,0,0,0,0,1,0,2019,44.9,39.9,7.4,8,999.9,0,0.214592274678112
"3170",0,0,0,0,0,0,0,0,0,0,1,0,2019,36,33.8,14.2,2,2,1,0.278969957081545
"3171",0,0,0,0,0,0,0,0,0,0,1,0,2019,48.1,32.4,12.2,10,999.9,0,0.510729613733906
"3172",0,0,0,0,0,0,0,0,0,0,1,0,2019,50.3,43,12.2,7.4,999.9,0,0.521459227467811
"3173",0,0,0,0,0,0,0,0,0,0,1,0,2019,49.5,36.7,13.8,10,999.9,0,0.605150214592275
"3174",0,0,0,0,0,0,0,0,0,0,1,0,2019,44.2,26.8,14.2,10,999.9,0,0.585836909871245
"3175",0,0,0,0,0,0,0,0,0,0,1,0,2019,50.8,39.1,16.1,9.9,999.9,0,0.431330472103004
"3176",0,0,0,0,0,0,0,0,0,0,1,0,2019,58.3,51.6,12.3,7.2,999.9,1,0.542918454935622
"3177",0,0,0,0,0,0,0,0,0,1,0,0,2019,37.9,33.7,5.4,5.9,999.9,0,0.48068669527897
"3178",0,0,0,0,0,0,0,0,0,1,0,0,2019,37.2,33.8,4.4,7.9,999.9,0,0.407725321888412
"3179",0,0,0,0,0,0,0,0,0,1,0,0,2019,42.5,37.6,4.2,5.2,999.9,0,0.579399141630901
"3180",0,0,0,0,0,0,0,0,0,1,0,0,2019,38.3,32.9,4.2,7.4,999.9,0,0.489270386266094
"3181",0,0,0,0,0,0,0,0,0,1,0,0,2019,34.2,26.6,6.2,10,999.9,0,0.521459227467811
"3182",0,0,0,0,0,0,0,0,0,1,0,0,2019,32.4,25.7,4.8,10,999.9,0,0.521459227467811
"3183",0,0,0,0,0,0,0,0,0,1,0,0,2019,42.1,31.7,6.5,10,999.9,0,0.414163090128755
"3184",0,0,0,0,0,0,0,0,0,1,0,0,2019,39.4,30.8,8.9,10,999.9,0,0.512875536480687
"3185",0,0,0,0,0,0,0,0,0,1,0,0,2019,34.7,27.3,5,9.4,1.2,0,0.439914163090129
"3186",0,0,0,0,0,0,0,0,0,1,0,0,2019,42.1,35.2,5.5,9.3,999.9,0,0.469957081545064
"3187",0,0,0,0,0,0,0,0,0,1,0,0,2019,28.4,20.3,7.1,9.2,2,0,0.255364806866953
"3188",0,0,0,0,0,0,0,0,0,1,0,0,2019,45.5,36.8,7.3,10,999.9,0,0.504291845493562
"3189",0,0,0,0,0,0,0,0,0,1,0,0,2019,28.5,20.4,6,9.2,1.2,0,0.641630901287554
"3190",0,0,0,0,0,0,0,0,0,1,0,0,2019,33.1,24.3,8.8,9.4,2,0,0.856223175965665
"3191",0,0,0,0,0,0,0,0,0,1,0,0,2019,48.6,34.8,9.8,10,999.9,0,0.457081545064378
"3192",0,0,0,0,0,0,0,0,0,1,0,0,2019,24.6,8,7.6,10,999.9,0,0.474248927038627
"3193",0,0,0,0,0,0,0,0,0,1,0,0,2019,34.8,17.6,10.1,10,999.9,0,0.53862660944206
"3194",0,0,0,0,0,0,0,0,0,1,0,0,2019,40.4,28.5,8,10,999.9,0,0.562231759656652
"3195",0,0,0,0,0,0,0,0,0,1,0,0,2019,37.2,27.1,8.2,10,999.9,0,0.575107296137339
"3196",0,0,0,0,0,0,0,0,0,1,0,0,2019,39.1,25.3,9.2,10,999.9,0,0.379828326180258
"3197",0,0,0,0,0,0,0,0,0,1,0,0,2019,30.2,17.8,11.6,8.8,999.9,0,0.439914163090129
"3198",0,0,0,0,0,0,0,0,0,1,0,0,2019,35.2,25.1,9.5,10,999.9,0,0.105150214592275
"3199",0,0,0,0,0,0,0,0,0,1,0,0,2019,14.9,1.7,11.7,10,2,0,0.188841201716738
"3200",0,0,0,0,0,0,0,0,0,1,0,0,2019,17.3,3.8,10.1,10,2,0,0.255364806866953
"3201",0,0,0,0,0,0,0,0,0,1,0,0,2019,39.5,31.5,10.3,8.5,999.9,0,0.439914163090129
"3202",0,0,0,0,0,0,0,0,0,1,0,0,2019,38.5,34.5,11.3,6.5,999.9,0,0.437768240343348
"3203",0,0,0,0,0,0,0,0,0,1,0,0,2019,40.9,25.3,8.4,10,999.9,0,0.433476394849785
"3204",0,0,0,0,0,0,0,0,0,1,0,0,2019,30.5,25.7,13.4,5.4,2,1,0.0751072961373391
"3205",0,0,0,0,0,0,0,0,0,1,0,0,2019,47.8,42,14.6,8.6,999.9,0,0.435622317596566
"3206",0,0,0,0,0,0,0,0,0,1,0,0,2019,45.8,39.6,18.3,7.7,999.9,0,0.381974248927039
"3207",0,0,1,0,0,0,0,0,0,0,0,0,2019,31.3,24.7,3.7,6.9,999.9,0,0.572961373390558
"3208",0,0,1,0,0,0,0,0,0,0,0,0,2019,27.8,21.8,5.6,7.6,999.9,0,0.354077253218884
"3209",0,0,1,0,0,0,0,0,0,0,0,0,2019,36.8,28,5.3,10,999.9,0,0.517167381974249
"3210",0,0,1,0,0,0,0,0,0,0,0,0,2019,40.4,29.9,7.7,10,999.9,0,0.476394849785408
"3211",0,0,1,0,0,0,0,0,0,0,0,0,2019,39,28.5,7.3,9.8,999.9,0,0.618025751072961
"3212",0,0,1,0,0,0,0,0,0,0,0,0,2019,40.8,34.7,4.7,6.8,999.9,1,0.354077253218884
"3213",0,0,1,0,0,0,0,0,0,0,0,0,2019,36,31.3,5.6,6.3,999.9,0,0.386266094420601
"3214",0,0,1,0,0,0,0,0,0,0,0,0,2019,32,23.4,5.8,10,999.9,0,0.517167381974249
"3215",0,0,1,0,0,0,0,0,0,0,0,0,2019,42.8,31.8,7.5,10,999.9,0,0.497854077253219
"3216",0,0,1,0,0,0,0,0,0,0,0,0,2019,39.7,27.6,6.9,10,999.9,0,0.585836909871245
"3217",0,0,1,0,0,0,0,0,0,0,0,0,2019,48.8,40,8.1,10,999.9,0,0.111587982832618
"3218",0,0,1,0,0,0,0,0,0,0,0,0,2019,24.8,15.1,7.8,9.8,999.9,0,0.42274678111588
"3219",0,0,1,0,0,0,0,0,0,0,0,0,2019,56.3,48.8,10.3,10,999.9,0,0.324034334763948
"3220",0,0,1,0,0,0,0,0,0,0,0,0,2019,38.3,32.1,8.6,8.4,999.9,0,0.502145922746781
"3221",0,0,1,0,0,0,0,0,0,0,0,0,2019,34.2,28,5.1,8.8,999.9,0,0.478540772532189
"3222",0,0,1,0,0,0,0,0,0,0,0,0,2019,24.3,9.6,9,9.9,999.9,0,0.48068669527897
"3223",0,0,1,0,0,0,0,0,0,0,0,0,2019,21.3,6.6,9.8,9.9,999.9,0,0.416309012875536
"3224",0,0,1,0,0,0,0,0,0,0,0,0,2019,39.9,31.4,10.1,9.1,999.9,0,0.454935622317597
"3225",0,0,1,0,0,0,0,0,0,0,0,0,2019,33.5,26.3,10.1,9.7,999.9,0,0.495708154506438
"3226",0,0,1,0,0,0,0,0,0,0,0,0,2019,33.3,26.8,11.7,9.6,999.9,0,0.536480686695279
"3227",0,0,1,0,0,0,0,0,0,0,0,0,2019,40.5,37.7,9.1,6.5,999.9,0,0.570815450643777
"3228",0,0,1,0,0,0,0,0,0,0,0,0,2019,54.3,50.9,10.7,7.6,999.9,0,0.493562231759657
"3229",0,0,1,0,0,0,0,0,0,0,0,0,2019,39.2,29.3,9.6,10,999.9,0,0.594420600858369
"3230",0,0,1,0,0,0,0,0,0,0,0,0,2019,26.6,18.9,10.2,9.9,999.9,0,0.452789699570815
"3231",0,0,1,0,0,0,0,0,0,0,0,0,2019,30.1,19.1,9.6,9.4,999.9,0,0.42274678111588
"3232",0,0,1,0,0,0,0,0,0,0,0,0,2019,19.2,8.3,9.3,9.2,999.9,0,0.315450643776824
"3233",0,0,1,0,0,0,0,0,0,0,0,0,2019,37.6,28.4,11.4,10,999.9,0,0.61587982832618
"3234",0,0,1,0,0,0,0,0,0,0,0,0,2019,23.2,13.2,13.8,9.8,999.9,0,0.463519313304721
"3235",0,0,1,0,0,0,0,0,0,0,0,0,2019,47.2,43.9,9.1,5.9,999.9,0,0.527896995708155
"3236",0,0,1,0,0,0,0,0,0,0,0,0,2019,39,34,13.7,8.2,999.9,0,0.336909871244635
"3237",0,0,1,0,0,0,0,0,0,0,0,0,2019,27.7,20.4,16.8,7.1,1.2,0,0.1931330472103
"3238",0,0,0,0,1,0,0,0,0,0,0,0,2020,32.8,26.6,4.7,9.3,999.9,1,0.828042328042328
"3239",0,0,0,0,1,0,0,0,0,0,0,0,2020,31.7,24.6,3,8.8,999.9,1,0.666666666666667
"3240",0,0,0,0,1,0,0,0,0,0,0,0,2020,33.6,27.3,4.9,6.4,999.9,1,0.902116402116402
"3241",0,0,0,0,1,0,0,0,0,0,0,0,2020,32.7,23.7,3.3,8.9,999.9,1,0.664021164021164
"3242",0,0,0,0,1,0,0,0,0,0,0,0,2020,23.6,15.4,6.5,10,999.9,0,0.571428571428571
"3243",0,0,0,0,1,0,0,0,0,0,0,0,2020,22.1,11,7.8,8.9,1.2,1,0.563492063492063
"3244",0,0,0,0,1,0,0,0,0,0,0,0,2020,32.5,26.4,8.3,4.8,1.2,1,0.592592592592593
"3245",0,0,0,0,1,0,0,0,0,0,0,0,2020,34.1,33.2,7.9,4.1,999.9,1,0.78042328042328
"3246",0,0,0,0,1,0,0,0,0,0,0,0,2020,32.2,28.8,9.9,8.1,999.9,1,0.62962962962963
"3247",0,0,0,0,1,0,0,0,0,0,0,0,2020,33.2,25.4,8.5,8.1,1.2,1,0.714285714285714
"3248",0,0,0,0,1,0,0,0,0,0,0,0,2020,28.2,19.4,10.3,9.9,999.9,0,0.701058201058201
"3249",0,0,0,0,1,0,0,0,0,0,0,0,2020,36.6,31.6,8.4,7.9,1.2,0,0.777777777777778
"3250",0,0,0,0,1,0,0,0,0,0,0,0,2020,34.2,21.6,9.7,10,999.9,0,0.854497354497355
"3251",0,0,0,0,1,0,0,0,0,0,0,0,2020,33.5,30.6,5.8,4.7,999.9,1,0.753968253968254
"3252",0,0,0,0,1,0,0,0,0,0,0,0,2020,34.9,21.8,7.8,10,999.9,0,0.687830687830688
"3253",0,0,0,0,1,0,0,0,0,0,0,0,2020,32.6,27.4,7.6,8,1.2,1,0.746031746031746
"3254",0,0,0,0,1,0,0,0,0,0,0,0,2020,32.3,24.1,12.2,9.9,999.9,0,0.674603174603175
"3255",0,0,0,0,1,0,0,0,0,0,0,0,2020,34.2,21.7,13.7,9.8,999.9,1,0.698412698412698
"3256",0,0,0,0,1,0,0,0,0,0,0,0,2020,30.9,27.3,14.5,4.8,1.2,1,0.510582010582011
"3257",0,0,0,0,1,0,0,0,0,0,0,0,2020,36.3,34.6,15.9,2.6,999.9,1,0.507936507936508
"3258",0,0,0,0,1,0,0,0,0,0,0,0,2020,31.1,26.8,6,7.3,999.9,0,0.87037037037037
"3259",0,0,0,0,1,0,0,0,0,0,0,0,2020,36.1,34.7,4.8,2.5,1.2,1,0.764550264550265
"3260",0,0,0,0,1,0,0,0,0,0,0,0,2020,39.6,33,5.5,9.8,999.9,0,0.87037037037037
"3261",0,0,0,0,1,0,0,0,0,0,0,0,2020,23,14.1,6,9.7,1.2,1,0.666666666666667
"3262",0,0,0,0,1,0,0,0,0,0,0,0,2020,26.1,15.9,12.3,8.9,999.9,0,0.812169312169312
"3263",0,0,0,0,1,0,0,0,0,0,0,0,2020,24.7,8.9,10.4,10,999.9,0,0.738095238095238
"3264",0,0,0,0,1,0,0,0,0,0,0,0,2020,42.4,31,13.2,10,999.9,0,0.708994708994709
"3265",0,0,0,0,1,0,0,0,0,0,0,0,2020,28.5,24.1,7.6,7.8,1.2,1,0.547619047619048
"3266",0,0,0,0,1,0,0,0,0,0,0,0,2020,46.5,43.4,10.1,5.1,999.9,1,0.677248677248677
"3267",0,0,0,0,1,0,0,0,0,0,0,0,2020,10.2,1.1,14.9,9.6,1.2,1,0.357142857142857
"3268",0,0,0,1,0,0,0,0,0,0,0,0,2020,32,26.8,7.1,7.9,1.2,1,0.693121693121693
"3269",0,0,0,1,0,0,0,0,0,0,0,0,2020,29.5,21,7,8.5,1.2,1,0.687830687830688
"3270",0,0,0,1,0,0,0,0,0,0,0,0,2020,6.3,-5.7,7,10,2,0,0.576719576719577
"3271",0,0,0,1,0,0,0,0,0,0,0,0,2020,39.5,31.8,6.2,10,999.9,0,0.997354497354497
"3272",0,0,0,1,0,0,0,0,0,0,0,0,2020,29.7,18.1,7.8,8.5,2,1,0.862433862433862
"3273",0,0,0,1,0,0,0,0,0,0,0,0,2020,41.4,29.5,7.9,10,999.9,1,0.616402116402116
"3274",0,0,0,1,0,0,0,0,0,0,0,0,2020,25.1,8.4,7.6,10,999.9,0,0.563492063492063
"3275",0,0,0,1,0,0,0,0,0,0,0,0,2020,25.3,5.2,8.3,10,1.2,0,0.582010582010582
"3276",0,0,0,1,0,0,0,0,0,0,0,0,2020,19.7,-1.7,9.4,10,999.9,0,0.621693121693122
"3277",0,0,0,1,0,0,0,0,0,0,0,0,2020,23.6,8.6,8.3,10,1.2,0,0.767195767195767
"3278",0,0,0,1,0,0,0,0,0,0,0,0,2020,34.1,26.5,7.7,8,1.2,1,0.619047619047619
"3279",0,0,0,1,0,0,0,0,0,0,0,0,2020,42.1,26.5,10.2,10,999.9,0,0.772486772486772
"3280",0,0,0,1,0,0,0,0,0,0,0,0,2020,30,18.5,13.2,9.1,999.9,1,0.701058201058201
"3281",0,0,0,1,0,0,0,0,0,0,0,0,2020,41.7,31.3,14.1,10,999.9,0,0.788359788359788
"3282",0,0,0,1,0,0,0,0,0,0,0,0,2020,31.2,27,15.2,4.5,2,1,0.619047619047619
"3283",0,0,0,1,0,0,0,0,0,0,0,0,2020,37.7,31.3,15.8,8.7,999.9,1,0.394179894179894
"3284",0,0,0,1,0,0,0,0,0,0,0,0,2020,30.7,20.6,6.1,9.4,1.2,1,0.67989417989418
"3285",0,0,0,1,0,0,0,0,0,0,0,0,2020,29.7,20.9,5,10,1.2,0,0.664021164021164
"3286",0,0,0,1,0,0,0,0,0,0,0,0,2020,29.9,23.6,9,8.1,1.2,1,0.518518518518518
"3287",0,0,0,1,0,0,0,0,0,0,0,0,2020,35.7,19.1,10.9,10,999.9,0,0.838624338624339
"3288",0,0,0,1,0,0,0,0,0,0,0,0,2020,18.6,8.8,12.1,10,2,1,0.603174603174603
"3289",0,0,0,1,0,0,0,0,0,0,0,0,2020,36.7,30.6,11.2,6.6,999.9,1,0.793650793650794
"3290",0,0,0,1,0,0,0,0,0,0,0,0,2020,21.9,4.2,9.6,10,999.9,0,0.764550264550265
"3291",0,0,0,1,0,0,0,0,0,0,0,0,2020,27.1,13.5,11.1,9.9,1.2,1,0.521164021164021
"3292",0,0,0,1,0,0,0,0,0,0,0,0,2020,28.6,23.2,11.4,4.1,3.1,1,0.494708994708995
"3293",0,0,0,1,0,0,0,0,0,0,0,0,2020,30.5,22.5,8.8,7.5,1.2,0,0.727513227513228
"3294",0,0,0,1,0,0,0,0,0,0,0,0,2020,24.5,20,9.1,3.3,3.1,1,0.476190476190476
"3295",0,0,0,1,0,0,0,0,0,0,0,0,2020,36.3,28.1,16.5,10,999.9,0,0.740740740740741
"3296",0,0,0,0,0,0,0,1,0,0,0,0,2020,35.6,32.9,3.7,4.5,999.9,1,0.0714285714285714
"3297",0,0,0,0,0,0,0,1,0,0,0,0,2020,42.4,41.2,9,5.1,999.9,1,0.153439153439153
"3298",0,0,0,0,0,0,0,1,0,0,0,0,2020,30.7,22.2,6.7,8.4,999.9,1,0.0238095238095238
"3299",0,0,0,0,0,0,0,1,0,0,0,0,2020,44.6,34.7,7.5,8,999.9,0,0.701058201058201
"3300",0,0,0,0,0,0,0,1,0,0,0,0,2020,39.6,33.6,9.9,9.8,999.9,1,0.0529100529100529
"3301",0,0,0,0,0,0,0,1,0,0,0,0,2020,49.3,48.7,6.8,5.7,999.9,1,0.26984126984127
"3302",0,0,0,0,0,0,0,1,0,0,0,0,2020,45.3,44.9,7.9,3.9,999.9,1,0.277777777777778
"3303",0,0,0,0,0,0,0,1,0,0,0,0,2020,41.6,26.3,8,9.8,999.9,1,0.677248677248677
"3304",0,0,0,0,0,0,0,1,0,0,0,0,2020,47.8,43.9,8.4,8.5,999.9,1,0.150793650793651
"3305",0,0,0,0,0,0,0,1,0,0,0,0,2020,40.6,29.4,7.6,7.2,999.9,1,0.55026455026455
"3306",0,0,0,0,0,0,0,1,0,0,0,0,2020,35.3,25.3,10.3,9.9,999.9,1,0.592592592592593
"3307",0,0,0,0,0,0,0,1,0,0,0,0,2020,30.5,18.4,10.5,10,999.9,0,0.187830687830688
"3308",0,0,0,0,0,0,0,1,0,0,0,0,2020,35,21.4,7.4,10,999.9,0,0.584656084656085
"3309",0,0,0,0,0,0,0,1,0,0,0,0,2020,48.1,43.3,12.9,9.6,999.9,1,0.346560846560847
"3310",0,0,0,0,0,0,0,1,0,0,0,0,2020,43.9,39.2,10.4,8.2,999.9,1,0.521164021164021
"3311",0,0,0,0,0,0,0,1,0,0,0,0,2020,54.1,38.9,14.2,9.1,999.9,1,0.53968253968254
"3312",0,0,0,0,0,0,0,1,0,0,0,0,2020,49.8,23.8,14.7,10,999.9,0,0.716931216931217
"3313",0,0,0,0,0,0,0,1,0,0,0,0,2020,43.4,26.9,14.8,9.6,999.9,1,0.814814814814815
"3314",0,0,0,0,0,0,0,1,0,0,0,0,2020,39.2,29.4,9.8,9.8,999.9,0,0.711640211640212
"3315",0,0,0,0,0,0,0,1,0,0,0,0,2020,52.2,44.2,17.6,9.4,999.9,1,0.354497354497354
"3316",0,0,0,0,0,0,0,1,0,0,0,0,2020,38.5,31,5,7.9,999.9,1,0.58994708994709
"3317",0,0,0,0,0,0,0,1,0,0,0,0,2020,36,30.4,5.5,8.6,999.9,1,0.431216931216931
"3318",0,0,0,0,0,0,0,1,0,0,0,0,2020,45.4,34.1,6.2,10,999.9,0,0.621693121693122
"3319",0,0,0,0,0,0,0,1,0,0,0,0,2020,43,37,5.3,7.7,999.9,0,0.185185185185185
"3320",0,0,0,0,0,0,0,1,0,0,0,0,2020,38.6,33.2,4.9,7,999.9,0,0.148148148148148
"3321",0,0,0,0,0,0,0,1,0,0,0,0,2020,41.3,29.8,6.3,7.5,999.9,1,0.428571428571429
"3322",0,0,0,0,0,0,0,1,0,0,0,0,2020,38.7,21.6,9.5,9.5,999.9,1,0.661375661375661
"3323",0,0,0,0,0,0,0,1,0,0,0,0,2020,40.1,26.8,10.8,10,999.9,0,1
"3324",0,0,0,0,0,0,0,1,0,0,0,0,2020,45,34.4,13.2,10,999.9,0,0.216931216931217
"3325",0,0,0,0,0,0,0,1,0,0,0,0,2020,36.1,24.9,16.2,9.6,999.9,1,0.896825396825397
"3326",0,0,0,0,0,0,0,1,0,0,0,0,2020,42.1,25.2,10.6,10,999.9,0,0.584656084656085
"3327",1,0,0,0,0,0,0,0,0,0,0,0,2020,54.2,37.2,6.1,10,999.9,1,0.373015873015873
"3328",1,0,0,0,0,0,0,0,0,0,0,0,2020,48.1,37.2,5.6,10,999.9,1,0.21957671957672
"3329",1,0,0,0,0,0,0,0,0,0,0,0,2020,42.9,35.9,8,10,999.9,0,0.433862433862434
"3330",1,0,0,0,0,0,0,0,0,0,0,0,2020,37.6,28.2,6.8,6.7,1.2,1,0.150793650793651
"3331",1,0,0,0,0,0,0,0,0,0,0,0,2020,37,14.4,8.1,10,1.2,0,0.0978835978835979
"3332",1,0,0,0,0,0,0,0,0,0,0,0,2020,33.5,19.1,7.5,7.9,1.2,1,0.119047619047619
"3333",1,0,0,0,0,0,0,0,0,0,0,0,2020,50.6,28.8,6.7,10,999.9,1,0.214285714285714
"3334",1,0,0,0,0,0,0,0,0,0,0,0,2020,47.4,40.3,8.2,9.3,999.9,1,0.214285714285714
"3335",1,0,0,0,0,0,0,0,0,0,0,0,2020,55.7,46,8.9,9.6,999.9,1,0.044973544973545
"3336",1,0,0,0,0,0,0,0,0,0,0,0,2020,42,29.1,7.7,10,999.9,0,0.100529100529101
"3337",1,0,0,0,0,0,0,0,0,0,0,0,2020,40.5,23.2,10.4,10,999.9,0,0.156084656084656
"3338",1,0,0,0,0,0,0,0,0,0,0,0,2020,46.8,22.2,14.4,9.8,999.9,1,0.134920634920635
"3339",1,0,0,0,0,0,0,0,0,0,0,0,2020,53.3,34,7.8,9.9,999.9,1,0.082010582010582
"3340",1,0,0,0,0,0,0,0,0,0,0,0,2020,44.3,40.1,10,7.5,999.9,1,0.0846560846560847
"3341",1,0,0,0,0,0,0,0,0,0,0,0,2020,45.8,40.7,15,7.4,999.9,1,0.150793650793651
"3342",1,0,0,0,0,0,0,0,0,0,0,0,2020,59.1,51.9,6.6,7.1,999.9,1,0.201058201058201
"3343",1,0,0,0,0,0,0,0,0,0,0,0,2020,43.4,31.1,11.6,10,2,0,0.253968253968254
"3344",1,0,0,0,0,0,0,0,0,0,0,0,2020,48.9,30.8,8.1,10,999.9,0,0.357142857142857
