day,year,mo,da,crime_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_CRIMES
6,2012,11,03,2012-11-03,43.1,31.9,1022.1,10.0,7.2,12.0,999.9,45.0,41.0,0.0,999.9,0,802
6,2012,11,03,2012-11-03,41.8,9999.9,9999.9,999.9,11.5,15.0,999.9,42.8,41.0,0.0,999.9,0,802
3,2012,02,22,2012-02-22,37.8,30.8,1002.7,9.3,7.1,15.9,20.0,42.1,33.1,0.01,999.9,0,897
3,2012,02,22,2012-02-22,38.4,9999.9,9999.9,999.9,14.1,20.0,999.9,42.1,33.6,0.0,999.9,0,897
7,2012,11,04,2012-11-04,41.7,30.0,1023.6,10.0,6.1,11.1,999.9,50.0,36.0,0.0,999.9,0,731
7,2012,11,04,2012-11-04,41.1,9999.9,9999.9,999.9,12.9,15.0,999.9,43.2,38.8,0.0,999.9,0,731
4,2012,02,23,2012-02-23,36.5,9999.9,9999.9,999.9,8.1,15.9,999.9,41.0,34.0,0.0,999.9,0,817
4,2012,02,23,2012-02-23,35.7,33.2,999.6,6.2,4.5,14.0,999.9,39.9,28.0,0.0,999.9,0,817
1,2012,11,05,2012-11-05,41.3,9999.9,9999.9,999.9,9.1,13.0,999.9,42.8,39.6,0.0,999.9,0,891
1,2012,11,05,2012-11-05,40.6,31.1,1022.8,10.0,5.1,12.0,999.9,43.0,35.1,0.0,999.9,0,891
5,2012,02,24,2012-02-24,33.0,31.0,1000.9,4.3,13.3,21.0,28.0,36.0,28.9,0.34,1.2,1,784
5,2012,02,24,2012-02-24,33.3,9999.9,9999.9,999.9,21.4,27.0,999.9,35.4,31.1,0.0,999.9,0,784
2,2012,11,06,2012-11-06,37.2,29.2,1018.5,8.1,4.8,8.9,15.0,42.1,30.9,0.0,999.9,0,786
2,2012,11,06,2012-11-06,39.0,9999.9,9999.9,999.9,9.6,16.9,999.9,40.6,35.8,0.0,999.9,0,786
6,2012,02,25,2012-02-25,25.0,15.0,1020.5,9.9,11.8,18.1,26.0,28.9,19.0,0.01,999.9,0,792
6,2012,02,25,2012-02-25,25.5,9999.9,9999.9,999.9,18.7,25.1,999.9,32.0,21.0,0.0,999.9,0,792
3,2012,11,07,2012-11-07,41.7,9999.9,9999.9,999.9,6.9,15.0,999.9,45.9,39.0,0.0,999.9,0,875
3,2012,11,07,2012-11-07,42.7,36.5,1017.1,4.9,4.1,7.0,999.9,48.0,39.0,0.1,999.9,0,875
7,2012,02,26,2012-02-26,31.3,9999.9,9999.9,999.9,18.0,29.9,999.9,48.4,24.8,0.0,999.9,0,727
7,2012,02,26,2012-02-26,32.3,19.3,1023.7,10.0,10.0,21.0,32.1,52.0,21.9,0.0,999.9,0,727
4,2012,11,08,2012-11-08,44.9,36.1,1022.0,6.3,3.9,11.1,999.9,46.0,43.0,0.01,999.9,0,853
4,2012,11,08,2012-11-08,43.9,9999.9,9999.9,999.9,6.4,15.0,999.9,44.4,43.3,0.0,999.9,0,853
1,2012,02,27,2012-02-27,36.4,22.4,1023.4,10.0,11.2,20.0,27.0,50.0,30.0,0.0,999.9,0,818
1,2012,02,27,2012-02-27,37.3,9999.9,9999.9,999.9,18.8,27.0,999.9,48.4,28.9,0.0,999.9,0,818
5,2012,11,09,2012-11-09,43.2,9999.9,9999.9,999.9,11.2,15.0,999.9,50.2,39.6,0.0,999.9,0,1001
5,2012,11,09,2012-11-09,45.9,36.6,1018.8,7.3,5.6,8.9,999.9,57.9,37.9,0.0,999.9,0,1001
2,2012,02,28,2012-02-28,33.5,22.1,1029.5,9.4,5.3,9.9,15.9,46.9,25.0,0.0,999.9,0,893
2,2012,02,28,2012-02-28,32.7,9999.9,9999.9,999.9,10.5,20.0,999.9,37.2,30.0,0.0,999.9,0,893
6,2012,11,10,2012-11-10,54.6,9999.9,9999.9,999.9,14.5,26.0,999.9,63.7,50.4,0.0,999.9,0,977
6,2012,11,10,2012-11-10,58.9,47.2,1014.8,9.3,7.5,15.0,22.0,68.0,54.0,0.0,999.9,0,977
3,2012,02,29,2012-02-29,44.9,9999.9,9999.9,999.9,21.7,35.0,999.9,57.7,37.2,0.0,999.9,0,875
3,2012,02,29,2012-02-29,48.8,37.4,1003.9,7.3,14.1,27.0,39.0,60.1,41.0,0.08,999.9,0,875
7,2012,11,11,2012-11-11,63.4,48.1,1011.9,9.3,17.5,28.0,38.1,70.0,57.0,0.36,999.9,0,884
7,2012,11,11,2012-11-11,61.2,9999.9,9999.9,999.9,31.0,43.9,999.9,64.2,55.9,0.0,999.9,0,884
4,2012,03,01,2012-03-01,36.9,31.0,1007.7,9.7,12.0,25.1,39.0,41.0,35.1,0.01,999.9,0,1043
4,2012,03,01,2012-03-01,36.9,9999.9,9999.9,999.9,17.5,36.9,999.9,41.2,34.9,0.0,999.9,0,1043
1,2012,11,12,2012-11-12,39.2,30.6,1019.5,8.4,13.6,19.0,27.0,59.0,30.0,0.32,999.9,0,795
1,2012,11,12,2012-11-12,38.5,9999.9,9999.9,999.9,20.2,29.9,999.9,58.1,29.1,0.0,999.9,0,795
5,2012,03,02,2012-03-02,36.7,9999.9,9999.9,999.9,12.0,22.0,999.9,37.9,36.0,0.0,999.9,0,881
5,2012,03,02,2012-03-02,37.2,32.2,1004.2,8.4,9.0,18.1,25.1,41.0,35.1,0.0,999.9,0,881
2,2012,11,13,2012-11-13,32.8,18.0,1030.9,9.9,6.9,17.1,25.1,41.0,26.1,0.03,999.9,0,826
2,2012,11,13,2012-11-13,31.3,9999.9,9999.9,999.9,12.7,22.9,999.9,37.4,26.6,0.0,999.9,0,826
6,2012,03,03,2012-03-03,33.0,24.3,1005.5,9.6,17.0,25.1,34.0,35.6,30.2,0.19,999.9,0,780
6,2012,03,03,2012-03-03,32.5,9999.9,9999.9,999.9,25.0,29.9,999.9,35.6,30.0,0.0,999.9,0,780
3,2012,11,14,2012-11-14,37.5,9999.9,9999.9,999.9,11.5,19.0,999.9,42.8,35.1,0.0,999.9,0,847
3,2012,11,14,2012-11-14,36.9,22.2,1033.3,10.0,4.9,8.9,15.9,45.0,30.9,0.0,999.9,0,847
7,2012,03,04,2012-03-04,29.5,9999.9,9999.9,999.9,12.0,20.0,999.9,30.9,28.2,0.0,999.9,0,757
7,2012,03,04,2012-03-04,30.2,20.5,1011.5,9.7,8.2,13.0,20.0,36.0,28.0,0.0,999.9,0,757
4,2012,11,15,2012-11-15,38.3,25.7,1029.4,9.0,3.1,7.0,999.9,48.0,30.9,0.0,999.9,0,947
4,2012,11,15,2012-11-15,39.4,9999.9,9999.9,999.9,10.3,15.0,999.9,46.0,35.4,0.0,999.9,0,947
1,2012,03,05,2012-03-05,26.5,9999.9,9999.9,999.9,14.0,25.1,999.9,31.1,22.1,0.0,999.9,0,764
1,2012,03,05,2012-03-05,28.5,17.8,1024.5,9.0,7.8,12.0,999.9,37.0,19.9,0.0,999.9,0,764
5,2012,11,16,2012-11-16,43.9,9999.9,9999.9,999.9,7.4,11.1,999.9,48.4,39.2,0.0,999.9,0,941
5,2012,11,16,2012-11-16,41.8,27.0,1030.7,9.5,2.0,4.1,999.9,54.0,32.0,0.0,999.9,0,941
2,2012,03,06,2012-03-06,41.9,9999.9,9999.9,999.9,27.2,40.0,999.9,64.2,32.2,0.0,999.9,0,938
2,2012,03,06,2012-03-06,44.8,26.5,1020.0,10.0,15.1,27.0,35.9,68.0,32.0,0.0,999.9,0,938
6,2012,11,17,2012-11-17,43.4,29.4,1033.6,9.0,3.2,7.0,999.9,54.0,30.9,0.0,999.9,0,875
6,2012,11,17,2012-11-17,44.5,9999.9,9999.9,999.9,7.6,12.0,999.9,47.3,40.8,0.0,999.9,0,875
3,2012,03,07,2012-03-07,59.9,37.1,1013.6,10.0,18.9,25.1,36.9,68.0,54.0,0.0,999.9,0,950
3,2012,03,07,2012-03-07,57.8,9999.9,9999.9,999.9,34.4,41.0,999.9,63.5,52.7,0.0,999.9,0,950
7,2012,11,18,2012-11-18,46.5,9999.9,9999.9,999.9,10.4,15.0,999.9,51.3,42.3,0.0,999.9,0,849
7,2012,11,18,2012-11-18,45.6,31.2,1030.7,9.2,4.1,7.0,999.9,57.0,35.1,0.0,999.9,0,849
4,2012,03,08,2012-03-08,48.8,9999.9,9999.9,999.9,24.2,40.0,999.9,62.2,37.9,0.0,999.9,0,922
4,2012,03,08,2012-03-08,49.0,36.5,1014.6,8.9,15.1,22.9,34.0,64.0,39.0,0.0,999.9,0,922
1,2012,11,19,2012-11-19,48.0,9999.9,9999.9,999.9,10.0,15.9,999.9,55.0,44.1,0.0,999.9,0,867
1,2012,11,19,2012-11-19,49.9,32.7,1025.4,9.9,5.6,8.9,14.0,59.0,42.1,0.0,999.9,0,867
5,2012,03,09,2012-03-09,34.6,9999.9,9999.9,999.9,18.9,23.9,999.9,40.8,29.1,0.0,999.9,0,958
5,2012,03,09,2012-03-09,35.9,12.3,1029.1,10.0,12.3,17.1,22.9,39.9,30.0,0.21,999.9,0,958
2,2012,11,20,2012-11-20,52.4,41.9,1019.6,6.9,4.5,7.0,999.9,57.9,48.9,0.04,999.9,0,925
2,2012,11,20,2012-11-20,49.9,9999.9,9999.9,999.9,9.5,19.0,999.9,53.4,47.1,0.0,999.9,0,925
6,2012,03,10,2012-03-10,39.0,17.6,1030.7,10.0,10.8,21.0,27.0,60.1,28.0,0.0,999.9,0,891
6,2012,03,10,2012-03-10,36.8,9999.9,9999.9,999.9,19.1,29.9,999.9,57.6,29.3,0.0,999.9,0,891
3,2012,11,21,2012-11-21,48.2,9999.9,9999.9,999.9,5.4,13.0,999.9,54.3,44.4,0.0,999.9,0,892
3,2012,11,21,2012-11-21,45.8,41.2,1022.3,3.1,3.2,9.9,999.9,55.0,37.0,0.0,999.9,1,892
7,2012,03,11,2012-03-11,52.5,27.0,1023.5,10.0,8.7,15.0,22.0,68.0,39.0,0.0,999.9,0,805
7,2012,03,11,2012-03-11,50.4,9999.9,9999.9,999.9,18.4,25.1,999.9,61.3,42.6,0.0,999.9,0,805
4,2012,11,22,2012-11-22,53.3,44.2,1016.1,6.6,10.7,18.1,27.0,63.0,46.0,0.0,999.9,0,660
4,2012,11,22,2012-11-22,52.9,9999.9,9999.9,999.9,21.4,28.9,999.9,60.3,48.2,0.0,999.9,0,660
1,2012,03,12,2012-03-12,56.4,9999.9,9999.9,999.9,20.3,28.9,999.9,63.9,46.8,0.0,999.9,0,912
1,2012,03,12,2012-03-12,59.7,48.6,1012.4,8.6,13.1,22.0,27.0,66.9,52.0,0.26,999.9,0,912
5,2012,11,23,2012-11-23,39.2,26.8,1015.2,9.7,16.5,22.0,33.0,59.0,30.0,0.17,999.9,0,787
5,2012,11,23,2012-11-23,40.2,9999.9,9999.9,999.9,26.8,31.9,999.9,57.6,29.8,0.0,999.9,0,787
2,2012,03,13,2012-03-13,54.6,9999.9,9999.9,999.9,11.8,18.1,999.9,60.6,47.7,0.0,999.9,0,927
2,2012,03,13,2012-03-13,57.9,39.5,1015.6,10.0,6.0,11.1,999.9,71.1,48.0,0.02,999.9,0,927
6,2012,11,24,2012-11-24,27.8,9999.9,9999.9,999.9,13.5,22.9,999.9,30.9,24.8,0.0,999.9,0,838
6,2012,11,24,2012-11-24,29.0,15.6,1024.1,10.0,8.2,17.1,26.0,33.1,26.1,0.0,999.9,0,838
3,2012,03,14,2012-03-14,59.3,9999.9,9999.9,999.9,14.7,28.9,999.9,77.4,47.5,0.0,999.9,0,930
3,2012,03,14,2012-03-14,64.2,46.0,1015.7,10.0,7.9,15.9,26.0,81.0,53.1,0.0,999.9,0,930
7,2012,11,25,2012-11-25,34.7,21.4,1014.6,10.0,7.3,12.0,15.0,45.0,30.0,0.0,999.9,0,813
7,2012,11,25,2012-11-25,33.5,9999.9,9999.9,999.9,14.6,20.0,999.9,41.4,30.0,0.0,999.9,0,813
4,2012,03,15,2012-03-15,70.8,58.3,1013.9,9.9,8.3,14.0,19.0,81.0,62.1,0.0,999.9,0,1000
4,2012,03,15,2012-03-15,69.3,9999.9,9999.9,999.9,14.6,22.0,999.9,77.4,62.8,0.0,999.9,0,1000
1,2012,11,26,2012-11-26,33.8,9999.9,9999.9,999.9,12.7,15.0,999.9,39.6,29.3,0.0,999.9,0,799
1,2012,11,26,2012-11-26,34.0,18.0,1022.4,10.0,6.3,9.9,999.9,39.0,28.0,0.0,999.9,0,799
5,2012,03,16,2012-03-16,46.6,9999.9,9999.9,999.9,3.8,14.0,999.9,50.9,44.2,0.0,999.9,0,957
5,2012,03,16,2012-03-16,63.3,48.9,1016.3,10.0,4.7,12.0,18.1,81.0,48.0,0.0,999.9,0,957
2,2012,11,27,2012-11-27,27.9,10.1,1029.0,10.0,7.0,8.9,999.9,35.1,19.9,0.0,999.9,0,809
2,2012,11,27,2012-11-27,28.1,9999.9,9999.9,999.9,11.2,16.9,999.9,33.1,22.6,0.0,999.9,0,809
6,2012,03,17,2012-03-17,63.5,9999.9,9999.9,999.9,15.6,19.0,999.9,72.9,54.0,0.0,999.9,0,1070
6,2012,03,17,2012-03-17,69.7,53.5,1016.7,10.0,7.8,14.0,20.0,80.1,57.9,0.0,999.9,0,1070
3,2012,11,28,2012-11-28,34.3,9999.9,9999.9,999.9,12.2,22.0,999.9,42.3,30.9,0.0,999.9,0,858
3,2012,11,28,2012-11-28,34.8,16.7,1027.4,10.0,6.3,8.9,999.9,45.0,28.0,0.0,999.9,0,858
7,2012,03,18,2012-03-18,64.2,9999.9,9999.9,999.9,15.3,23.9,999.9,70.7,57.7,0.0,999.9,0,919
7,2012,03,18,2012-03-18,70.5,54.5,1015.4,10.0,6.8,9.9,17.1,80.1,61.0,0.0,999.9,0,919
4,2012,11,29,2012-11-29,40.5,25.7,1024.3,10.0,7.0,9.9,17.1,52.0,33.1,0.0,999.9,0,917
4,2012,11,29,2012-11-29,40.3,9999.9,9999.9,999.9,14.2,20.0,999.9,47.8,35.2,0.0,999.9,0,917
1,2012,03,19,2012-03-19,65.0,9999.9,9999.9,999.9,13.1,22.0,999.9,71.2,52.3,0.0,999.9,0,979
1,2012,03,19,2012-03-19,70.3,58.9,1014.2,10.0,7.6,12.0,18.1,79.0,64.0,0.0,999.9,0,979
5,2012,11,30,2012-11-30,43.5,9999.9,9999.9,999.9,9.6,15.0,999.9,47.5,41.4,0.0,999.9,0,991
5,2012,11,30,2012-11-30,45.7,31.8,1019.5,10.0,5.0,9.9,15.0,53.1,41.0,0.0,999.9,0,991
2,2012,03,20,2012-03-20,75.2,52.1,1013.7,10.0,12.0,19.0,28.9,84.9,66.0,0.0,999.9,0,992
2,2012,03,20,2012-03-20,64.4,9999.9,9999.9,999.9,17.7,28.9,999.9,75.7,52.7,0.0,999.9,0,992
6,2012,12,01,2012-12-01,45.2,9999.9,9999.9,999.9,11.7,19.0,999.9,56.3,40.6,0.0,999.9,0,1059
6,2012,12,01,2012-12-01,46.5,39.9,1019.5,6.3,5.8,12.0,19.0,60.1,37.0,0.0,999.9,0,1059
3,2012,03,21,2012-03-21,66.2,9999.9,9999.9,999.9,11.9,15.9,999.9,74.1,58.1,0.0,999.9,0,1076
3,2012,03,21,2012-03-21,76.6,52.4,1016.4,10.0,7.6,12.0,20.0,86.0,68.0,0.0,999.9,0,1076
7,2012,12,02,2012-12-02,56.4,9999.9,9999.9,999.9,17.2,28.9,999.9,58.3,49.6,0.0,999.9,0,842
7,2012,12,02,2012-12-02,59.1,50.3,1013.6,8.6,8.5,17.1,25.1,66.0,54.0,0.01,999.9,0,842
4,2012,03,22,2012-03-22,63.3,9999.9,9999.9,999.9,7.6,15.0,999.9,69.4,58.6,0.0,999.9,0,979
4,2012,03,22,2012-03-22,72.5,53.4,1016.7,10.0,4.5,13.0,22.9,84.0,64.0,0.0,999.9,0,979
1,2012,12,03,2012-12-03,52.7,9999.9,9999.9,999.9,13.6,30.9,999.9,67.5,45.1,0.0,999.9,0,933
1,2012,12,03,2012-12-03,58.0,52.9,1013.6,3.8,8.4,18.1,27.0,71.1,46.4,0.0,999.9,1,933
5,2012,03,23,2012-03-23,62.5,57.9,1013.8,7.8,4.3,7.0,999.9,73.0,57.0,0.06,999.9,0,976
5,2012,03,23,2012-03-23,53.1,9999.9,9999.9,999.9,6.1,12.0,999.9,59.9,49.3,0.0,999.9,0,976
2,2012,12,04,2012-12-04,57.3,39.5,1015.8,9.8,11.6,22.0,31.1,69.1,51.1,0.01,999.9,0,917
2,2012,12,04,2012-12-04,56.3,9999.9,9999.9,999.9,19.4,33.0,999.9,66.4,50.4,0.0,999.9,0,917
6,2012,03,24,2012-03-24,54.8,51.9,1010.1,5.5,4.8,11.1,22.0,61.0,50.0,0.88,999.9,1,905
6,2012,03,24,2012-03-24,48.7,9999.9,9999.9,999.9,8.4,18.1,999.9,55.4,45.3,0.0,999.9,0,905
3,2012,12,05,2012-12-05,38.5,9999.9,9999.9,999.9,14.1,22.0,999.9,54.0,33.1,0.0,999.9,0,861
3,2012,12,05,2012-12-05,38.5,23.1,1027.8,10.0,8.3,13.0,999.9,53.1,30.0,0.0,999.9,0,861
7,2012,03,25,2012-03-25,48.2,9999.9,9999.9,999.9,7.5,13.0,999.9,52.9,45.3,0.0,999.9,0,885
7,2012,03,25,2012-03-25,56.4,50.4,1016.0,6.8,6.3,13.0,15.9,66.9,51.1,0.01,999.9,0,885
4,2012,12,06,2012-12-06,38.1,28.1,1021.1,10.0,7.0,8.9,15.9,45.0,34.0,0.0,999.9,0,876
4,2012,12,06,2012-12-06,37.2,9999.9,9999.9,999.9,16.3,21.0,999.9,43.5,33.4,0.0,999.9,0,876
1,2012,03,26,2012-03-26,39.4,9999.9,9999.9,999.9,20.1,28.0,999.9,46.0,35.6,0.0,999.9,0,831
1,2012,03,26,2012-03-26,43.5,32.3,1025.7,10.0,13.6,20.0,25.1,52.0,37.9,0.01,999.9,0,831
5,2012,12,07,2012-12-07,43.0,9999.9,9999.9,999.9,10.5,22.0,999.9,45.7,41.0,0.0,999.9,0,899
5,2012,12,07,2012-12-07,44.7,38.0,1013.9,8.2,5.8,11.1,19.0,46.9,43.0,0.07,999.9,0,899
2,2012,03,27,2012-03-27,46.6,9999.9,9999.9,999.9,24.3,31.9,999.9,66.9,39.6,0.0,999.9,0,868
2,2012,03,27,2012-03-27,50.5,28.3,1020.5,10.0,13.3,19.0,29.9,72.0,39.0,0.0,999.9,0,868
6,2012,12,08,2012-12-08,40.6,9999.9,9999.9,999.9,15.7,22.0,999.9,42.8,37.8,0.0,999.9,0,778
6,2012,12,08,2012-12-08,41.4,35.1,1014.1,7.9,9.0,13.0,15.9,44.6,39.0,0.1,999.9,0,778
3,2012,03,28,2012-03-28,62.4,44.1,1010.4,10.0,12.6,21.0,27.0,70.0,52.0,0.0,999.9,0,911
3,2012,03,28,2012-03-28,60.8,9999.9,9999.9,999.9,21.3,28.9,999.9,68.2,46.8,0.0,999.9,0,911
7,2012,12,09,2012-12-09,38.5,9999.9,9999.9,999.9,16.7,23.9,999.9,40.3,35.6,0.0,999.9,0,761
7,2012,12,09,2012-12-09,39.2,34.0,1015.7,6.7,7.8,14.0,18.1,42.1,37.0,0.03,999.9,0,761
4,2012,03,29,2012-03-29,42.3,9999.9,9999.9,999.9,10.2,19.0,999.9,47.5,38.3,0.0,999.9,0,948
4,2012,03,29,2012-03-29,45.4,33.2,1018.9,10.0,8.7,15.0,22.9,53.1,41.0,0.0,999.9,0,948
1,2012,12,10,2012-12-10,35.1,29.3,1008.7,8.7,10.5,17.1,24.1,41.0,30.2,0.13,999.9,0,853
1,2012,12,10,2012-12-10,35.2,9999.9,9999.9,999.9,16.2,21.0,999.9,41.4,30.6,0.0,999.9,0,853
5,2012,03,30,2012-03-30,42.4,9999.9,9999.9,999.9,13.3,25.1,999.9,46.4,37.9,0.0,999.9,0,941
5,2012,03,30,2012-03-30,46.1,39.1,1011.4,9.0,8.4,13.0,19.0,54.0,39.9,0.0,999.9,0,941
2,2012,12,11,2012-12-11,30.5,20.5,1016.6,9.8,7.7,15.0,22.0,36.0,25.0,0.0,999.9,0,826
2,2012,12,11,2012-12-11,31.8,9999.9,9999.9,999.9,17.7,22.9,999.9,34.0,29.3,0.0,999.9,0,826
6,2012,03,31,2012-03-31,41.4,35.3,1014.6,8.3,8.2,13.0,15.0,46.4,39.0,0.25,999.9,0,878
6,2012,03,31,2012-03-31,38.6,9999.9,9999.9,999.9,10.9,18.1,999.9,40.5,37.0,0.0,999.9,0,878
3,2012,12,12,2012-12-12,34.5,22.6,1024.2,10.0,8.0,13.0,19.0,45.0,27.0,0.0,999.9,0,914
3,2012,12,12,2012-12-12,35.5,9999.9,9999.9,999.9,17.9,22.0,999.9,43.0,31.6,0.0,999.9,0,914
7,2012,04,01,2012-04-01,45.4,9999.9,9999.9,999.9,10.7,18.1,999.9,49.1,40.6,0.0,999.9,0,999
7,2012,04,01,2012-04-01,50.2,44.0,1008.1,5.5,6.3,13.0,999.9,61.0,43.0,0.2,999.9,0,999
4,2012,12,13,2012-12-13,39.5,24.8,1024.6,10.0,10.6,15.9,26.0,48.9,33.1,0.0,999.9,0,809
4,2012,12,13,2012-12-13,39.7,9999.9,9999.9,999.9,23.1,28.0,999.9,45.7,35.1,0.0,999.9,0,809
1,2012,04,02,2012-04-02,52.1,40.2,1011.2,8.0,10.0,13.0,22.0,61.0,45.0,0.0,999.9,0,828
1,2012,04,02,2012-04-02,45.6,9999.9,9999.9,999.9,14.5,18.1,999.9,48.7,42.6,0.0,999.9,0,828
5,2012,12,14,2012-12-14,39.5,27.5,1022.0,10.0,4.3,12.0,15.0,50.0,30.9,0.0,999.9,0,955
5,2012,12,14,2012-12-14,40.2,9999.9,9999.9,999.9,11.3,23.9,999.9,45.0,36.0,0.0,999.9,0,955
2,2012,04,03,2012-04-03,48.8,9999.9,9999.9,999.9,13.0,22.0,999.9,52.9,44.4,0.0,999.9,0,884
2,2012,04,03,2012-04-03,58.1,40.7,1011.2,9.9,7.7,15.9,22.9,70.0,51.1,0.0,999.9,0,884
6,2012,12,15,2012-12-15,43.2,9999.9,9999.9,999.9,15.5,22.0,999.9,45.5,42.3,0.0,999.9,0,858
6,2012,12,15,2012-12-15,45.1,35.3,1011.9,7.7,9.1,15.9,22.0,50.0,42.1,0.0,999.9,0,858
3,2012,04,04,2012-04-04,51.2,32.7,1014.1,10.0,14.1,20.0,28.0,57.0,46.9,0.0,999.9,0,865
3,2012,04,04,2012-04-04,44.6,9999.9,9999.9,999.9,18.1,26.0,999.9,46.0,43.2,0.0,999.9,0,865
7,2012,12,16,2012-12-16,47.1,42.1,1003.1,7.9,9.2,13.0,20.0,51.8,39.2,0.21,999.9,0,790
7,2012,12,16,2012-12-16,46.4,9999.9,9999.9,999.9,14.5,20.0,999.9,50.2,39.7,0.0,999.9,0,790
4,2012,04,05,2012-04-05,41.9,9999.9,9999.9,999.9,22.8,27.0,999.9,45.1,39.0,0.0,999.9,0,881
4,2012,04,05,2012-04-05,45.5,31.0,1016.2,10.0,14.0,19.0,26.0,48.9,41.0,0.0,999.9,0,881
1,2012,12,17,2012-12-17,39.5,31.3,1006.6,8.4,4.5,9.9,999.9,41.0,37.4,0.0,999.9,0,829
1,2012,12,17,2012-12-17,38.2,9999.9,9999.9,999.9,7.6,13.0,999.9,39.4,37.2,0.0,999.9,0,829
5,2012,04,06,2012-04-06,41.1,9999.9,9999.9,999.9,16.0,26.0,999.9,43.5,39.0,0.0,999.9,0,903
5,2012,04,06,2012-04-06,43.7,28.4,1024.2,10.0,9.5,14.0,21.0,52.0,37.9,0.0,999.9,0,903
2,2012,12,18,2012-12-18,34.5,9999.9,9999.9,999.9,11.9,20.0,999.9,39.2,31.8,0.0,999.9,0,851
2,2012,12,18,2012-12-18,35.7,28.1,1007.2,7.0,7.2,15.0,22.9,42.1,32.0,0.0,999.9,0,851
6,2012,04,07,2012-04-07,46.8,9999.9,9999.9,999.9,9.1,15.9,999.9,55.4,41.7,0.0,999.9,0,975
6,2012,04,07,2012-04-07,50.7,30.0,1024.1,10.0,5.6,11.1,19.0,66.0,37.9,0.0,999.9,0,975
3,2012,12,19,2012-12-19,37.9,30.9,1015.1,6.2,6.2,15.9,20.0,42.8,33.8,0.0,999.9,0,877
3,2012,12,19,2012-12-19,36.6,9999.9,9999.9,999.9,9.1,21.0,999.9,41.5,32.9,0.0,999.9,0,877
7,2012,04,08,2012-04-08,54.2,9999.9,9999.9,999.9,15.3,25.1,999.9,61.2,48.0,0.0,999.9,0,820
7,2012,04,08,2012-04-08,56.2,32.2,1022.1,10.0,11.1,18.1,27.0,64.9,45.0,0.0,999.9,0,820
4,2012,12,20,2012-12-20,42.5,9999.9,9999.9,999.9,22.2,31.9,999.9,46.6,39.4,0.0,999.9,0,828
4,2012,12,20,2012-12-20,43.9,39.1,998.8,4.9,12.4,21.0,28.9,50.0,35.6,0.71,999.9,0,828
1,2012,04,09,2012-04-09,52.3,9999.9,9999.9,999.9,16.0,28.9,999.9,59.2,45.5,0.0,999.9,0,918
1,2012,04,09,2012-04-09,54.0,28.9,1016.4,10.0,11.4,25.1,35.0,62.1,43.0,0.0,999.9,0,918
5,2012,12,21,2012-12-21,30.7,23.5,1008.0,7.0,19.3,25.1,39.0,36.0,25.0,0.45,1.2,0,779
5,2012,12,21,2012-12-21,30.7,9999.9,9999.9,999.9,29.7,35.9,999.9,36.1,24.6,0.0,999.9,0,779
2,2012,04,10,2012-04-10,40.9,9999.9,9999.9,999.9,20.6,28.0,999.9,56.1,34.9,0.0,999.9,0,844
2,2012,04,10,2012-04-10,42.1,18.3,1018.0,10.0,12.2,17.1,22.9,55.9,35.1,0.0,999.9,0,844
6,2012,12,22,2012-12-22,24.3,9999.9,9999.9,999.9,13.8,26.0,999.9,32.2,19.9,0.0,999.9,0,732
6,2012,12,22,2012-12-22,24.0,13.8,1022.6,10.0,6.4,11.1,18.1,33.1,18.0,0.0,999.9,0,732
3,2012,04,11,2012-04-11,41.0,21.9,1024.0,10.0,7.3,11.1,17.1,52.0,30.9,0.0,999.9,0,920
3,2012,04,11,2012-04-11,38.6,9999.9,9999.9,999.9,13.8,19.0,999.9,41.9,35.1,0.0,999.9,0,920
7,2012,12,23,2012-12-23,28.9,22.3,1016.1,9.3,4.7,9.9,999.9,36.0,21.9,0.0,999.9,0,764
7,2012,12,23,2012-12-23,30.7,9999.9,9999.9,999.9,13.1,16.9,999.9,35.4,27.9,0.0,999.9,0,764
4,2012,04,12,2012-04-12,44.5,9999.9,9999.9,999.9,7.2,15.9,999.9,49.3,41.2,0.0,999.9,0,923
4,2012,04,12,2012-04-12,47.1,28.3,1024.4,10.0,3.5,12.0,999.9,62.1,35.1,0.0,999.9,0,923
1,2012,12,24,2012-12-24,33.2,9999.9,9999.9,999.9,12.5,19.0,999.9,34.9,31.6,0.0,999.9,0,709
1,2012,12,24,2012-12-24,33.7,25.2,1013.9,10.0,8.0,12.0,17.1,36.0,30.9,0.0,999.9,0,709
5,2012,04,13,2012-04-13,49.9,9999.9,9999.9,999.9,12.8,22.0,999.9,61.2,46.4,0.0,999.9,0,939
5,2012,04,13,2012-04-13,54.4,28.8,1021.4,10.0,9.1,17.1,24.1,66.0,45.0,0.0,999.9,0,939
2,2012,12,25,2012-12-25,29.9,21.7,1023.0,9.5,9.1,13.0,999.9,34.0,28.0,0.0,999.9,0,522
2,2012,12,25,2012-12-25,30.5,9999.9,9999.9,999.9,17.6,22.9,999.9,33.4,27.9,0.0,999.9,0,522
6,2012,04,14,2012-04-14,58.1,46.4,1014.3,9.7,7.9,15.9,21.0,64.9,51.1,0.1,999.9,0,944
6,2012,04,14,2012-04-14,56.2,9999.9,9999.9,999.9,13.9,22.0,999.9,61.2,52.3,0.0,999.9,0,944
